track_id,album_id,album_title,artist_id,artist_name,track_date_recorded,track_genres,track_interest,track_number,track_title,artist_nacionality,track_price,artist_nacionality,track_price
15058,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,270,0,301,Australiano,0.92,Francês,1.31
15059,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,412,0,300,Brasileiro,1.11,Japonês,1.22
15060,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,312,0,101,Canadiano,0.81,Japonês,0.76
15061,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,321,0,237,Inglês,1.37,Inglês,1.18
15062,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,347,0,310,Brasileiro,0.71,Americano,1.38
15063,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,419,0,136,Brasileiro,0.99,Russo,1.25
15064,3494,Multiplying Real - Multicello,4181,Vladislav Makarov,,Improv,527,0,32,Russo,1.3,Alemão,0.72
15065,3495,looming EP,4182,gargle,,Ambient,1361,1,looming,Brasileiro,0.95,Russo,0.93
15066,3495,looming EP,4182,gargle,,Ambient,1066,2,presage,Espanhol,1.36,Português,1.24
15067,3495,looming EP,4182,gargle,,Ambient,2321,3,meditation of a heart,Alemão,0.86,Brasileiro,1.32
15068,3495,looming EP,4182,gargle,,Ambient,1152,4,the bleak sky that shimmers,Chinês,0.8,Russo,1.08
15069,3496,Kachtil,4183,Klaz*,,Ambient,1589,1,Kachtil,Australiano,0.96,Inglês,1.05
15070,3496,Kachtil,4183,Klaz*,,Ambient,1480,2,Paxtrisand,Chinês,0.73,Americano,1.08
15071,3496,Kachtil,4183,Klaz*,,Ambient,1389,3,Saftinind,Mexicano,0.77,Inglês,1.2
15072,3496,Kachtil,4183,Klaz*,,Ambient,1276,4,Tosvin,Alemão,0.76,Francês,1.08
15073,3496,Kachtil,4183,Klaz*,,Ambient,1834,5,Igfu,Chinês,1.0,Japonês,1.24
15074,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,3499,1,Die Fenster des Detlev Sierks 1,Mexicano,1.08,Russo,1.36
15075,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2243,2,Die Fenster des Detlev Sierks 2,Australiano,1.31,Italiano,0.75
15076,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2485,3,Die Fenster des Detlev Sierks 3,Mexicano,1.36,Indiano,1.39
15077,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2466,4,Die Fenster des Detlev Sierks 4,Russo,0.9,Indiano,1.35
15078,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2692,5,Die Fenster des Detlev Sierks 5,Indiano,0.85,Chinês,1.28
15079,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2471,6,Die Fenster des Detlev Sierks 6,Alemão,0.77,Francês,1.07
15080,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2322,7,Die Fenster des Detlev Sierks 7,Português,0.85,Chinês,1.01
15081,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2466,8,Die Fenster des Detlev Sierks 8,Alemão,0.82,Canadiano,1.13
15082,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2128,9,Die Fenster des Detlev Sierks 9,Brasileiro,0.83,Japonês,0.75
15083,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2046,10,Die Fenster des Detlev Sierks 10,Alemão,1.38,Americano,0.72
15084,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,1989,11,Die Fenster des Detlev Sierks 11,Inglês,1.26,Alemão,1.33
15085,3497,Die Fenster des Detlev Sierks,4185,Hanns Ahring - Jean Quist - Maren Schram,,20th Century Classical,2706,12,Die Fenster des Detlev Sierks 12,Australiano,1.1,Português,1.08
15086,,,4186,Jim Reid,,Singer-Songwriter,636,1,Song For A Secret,Japonês,0.78,Canadiano,1.34
15087,3499,Tenebroso,4187,Squadra Omega,,Space-Rock,733,0,Tenebroso,Português,0.8,Mexicano,0.87
15088,3500,Music Committee of the Merce Cunningham Dance Company live at ISSUE Project Room,4189,John King &amp,,,,,,Mexicano,1.25,Espanhol,0.82
15089,3501,Sexmachine,3209,Happy Elf,,Dance,2703,1,Come Back,Japonês,1.08,Russo,1.32
15090,3501,Sexmachine,3209,Happy Elf,,Dance,2648,2,Sexmachine,Indiano,1.11,Japonês,0.95
15091,3501,Sexmachine,3209,Happy Elf,,Dance,2841,3,Dream On,Inglês,1.29,Americano,0.82
15092,3501,Sexmachine,3209,Happy Elf,,Dance,4148,4,Love Life,Russo,0.91,Australiano,0.76
15093,3501,Sexmachine,3209,Happy Elf,,Dance,3896,5,Another Day,Inglês,1.1,Francês,1.1
15094,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,1884,1,banjo bird,Australiano,1.13,Francês,0.79
15095,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,482,2,calm (for chris whitley),Japonês,1.39,Brasileiro,1.29
15096,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,162,3,capitulation part I,Inglês,1.29,Português,0.75
15097,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,163,4,capitulation part II (more or less rules),Americano,1.11,Brasileiro,0.77
15098,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,221,5,colordeaf,Alemão,0.73,Português,1.23
15099,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,183,6,das biest,Mexicano,1.11,Americano,0.72
15100,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,167,7,exhaustionhole (for a klee),Russo,1.06,Mexicano,0.99
15101,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,367,8,gilliamphony (very tiny one),Japonês,0.75,Brasileiro,1.07
15102,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,159,9,insektenmusik,Inglês,0.71,Mexicano,0.85
15103,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,259,10,squirt,Americano,0.88,Russo,0.93
15104,3502,recordings without the frogs from the pond,4193,guitarrorisms,,Electroacoustic,301,11,to hal,Japonês,1.01,Brasileiro,0.88
15105,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,564,7,Golden Years Over,Inglês,1.27,Russo,1.26
15106,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,540,1,Radiation Hazard,Japonês,1.28,Brasileiro,1.11
15107,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,414,2,The Improbable Man,Chinês,1.13,Americano,1.03
15108,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,495,3,Tubular Crusade,Indiano,0.79,Mexicano,1.01
15109,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,355,4,Different World,Indiano,0.72,Mexicano,0.99
15110,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,312,5,NuGabbaDisco,Americano,1.27,Brasileiro,0.94
15111,3503,Live from Hell,4195,gwEm and Counter Reset,,Chip Music,358,6,Forever Ardcore,Japonês,1.23,Mexicano,1.06
15117,3505,Live at Primavera Sound 2009 on WFMU,1101,Oneida,5/30/2009,Psych-Rock,518,3,Sheets of Easter,Mexicano,0.95,Italiano,1.35
15118,3505,Live at Primavera Sound 2009 on WFMU,1101,Oneida,5/30/2009,Psych-Rock,1950,1,Spanish Jam / Each One Teach One,Inglês,1.17,Canadiano,0.81
15120,3505,Live at Primavera Sound 2009 on WFMU,1101,Oneida,5/30/2009,Psych-Rock,436,2,All Arounder,Francês,0.95,Alemão,1.4
15124,178,El Jesus De Magico,128,El Jesus De Magico,,Rock,879,2,New Moses,Brasileiro,0.94,Espanhol,1.31
15130,178,El Jesus De Magico,128,El Jesus De Magico,,Rock,1037,8,NFL-AFL Merger,Italiano,1.31,Inglês,0.96
15136,3510,Love You,128,El Jesus De Magico,,Rock,1385,0,Love You,Australiano,1.26,Espanhol,1.3
15138,3511,Live at WFMU on Brian Turner's show 6/9/2009,246,Pulse Emitter,,Drone,2108,0,LIve at WFMU 2009 (full set),Brasileiro,1.29,Indiano,1.17
15139,3512,Live at WFMU on The Long Rally 6/10/2009,4200,Glows in the Dark,06/10/2009,Jazz,954,3,The Silence,Brasileiro,0.95,Inglês,1.32
15140,3512,Live at WFMU on The Long Rally 6/10/2009,4200,Glows in the Dark,06/10/2009,Jazz,622,1,Through a Glass Darkly,Japonês,1.38,Russo,0.87
15141,3512,Live at WFMU on The Long Rally 6/10/2009,4200,Glows in the Dark,06/10/2009,Jazz,1741,2,The Fog / Across the Roof / Halloween 3 / Assault on Precinct 13 (John Carpenter Medley),Francês,1.0,Alemão,1.22
15142,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1130,1,These Are The Years,Português,0.74,Português,1.01
15143,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1299,2,Help Yourself,Alemão,0.79,Inglês,0.87
15144,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1039,4,Kufalatboi,Russo,1.25,Alemão,1.29
15145,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,2739,5,When Peace and Love Come Together (It Makes You),Australiano,1.25,Brasileiro,0.79
15146,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1054,6,Basura,Indiano,1.3,Brasileiro,0.97
15147,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1303,7,gribble,Japonês,1.03,Alemão,1.16
15148,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1475,8,I Are,Canadiano,1.34,Alemão,0.7
15149,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1121,9,Lover's Rock,Brasileiro,0.85,Chinês,1.03
15150,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,817,10,Masters Are Made,Inglês,1.34,Espanhol,1.21
15151,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,2175,11,Long Term Jammers,Italiano,0.74,Italiano,1.29
15152,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1569,12,Dewjuice,Francês,1.02,Japonês,1.36
15153,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,835,13,Mooami,Italiano,0.73,Espanhol,0.93
15154,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,1623,14,much much love,Japonês,1.32,Russo,0.8
15155,2923,vosotros presents: the years // mixtape,3158,The Years,,Hip-Hop,925,15,mesquite skeet! skeet!,Chinês,0.84,Italiano,0.88
15156,3514,"Unclean Ghost/ Pirate Utopia 7""",128,El Jesus De Magico,,Rock,2397,1,Unclean Ghost,Australiano,0.96,Italiano,1.17
15157,3514,"Unclean Ghost/ Pirate Utopia 7""",128,El Jesus De Magico,,Rock,1722,2,Pirate Utopia,Russo,0.79,Russo,0.86
15168,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,343,2,Hearts in her Eyes,Italiano,1.26,Italiano,0.87
15169,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,400,3,Thats What Life is All About,Russo,0.71,Italiano,0.75
15170,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,362,5,Hearts Will Be Broken,Chinês,1.38,Canadiano,0.92
15171,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,393,6,Alice,Americano,1.15,Chinês,1.13
15172,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,398,7,Different Kind of Girl,Indiano,1.28,Canadiano,0.94
15173,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,319,8,Her Stars or My Stars,Chinês,1.36,Italiano,0.7
15174,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,815,9,Rock and Roll Girl,Chinês,1.17,Italiano,1.0
15175,3513,Live at WFMU on The Cherry Blossom Clinic 6/13/2009,4201,John Wicks and Paul Collins,6/13/2009,Power-Pop,490,10,Starry Eyes,Americano,1.13,Russo,1.17
15176,3515,Live at WFMU on Talk's Cheap 6/23/2009,315,Upsilon Acrux,6/17/2009,Progressive,415,1,Prelude to Foreshadow'n,Russo,1.14,Canadiano,0.91
15177,3515,Live at WFMU on Talk's Cheap 6/23/2009,315,Upsilon Acrux,6/17/2009,Progressive,425,3,Inna Gadda DeVito,Russo,0.97,Japonês,1.22
15178,3515,Live at WFMU on Talk's Cheap 6/23/2009,315,Upsilon Acrux,6/17/2009,Progressive,408,4,Landscape with Gun and Chandelier,Mexicano,1.22,Brasileiro,0.8
15179,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,136,15,Crucified,Português,1.01,Canadiano,1.33
15180,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,312,1,Fuck Mercy,Alemão,0.81,Espanhol,1.2
15181,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,152,2,Dishonor Disgrace,Alemão,1.36,Mexicano,0.8
15182,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,290,3,Time After Time,Americano,1.36,Canadiano,1.32
15183,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,198,4,Nightmares,Italiano,0.9,Francês,0.94
15184,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,126,5,Puriify,Brasileiro,1.08,Russo,1.25
15185,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,167,6,Here To Stay,Canadiano,1.19,Francês,1.16
15186,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,162,7,Everyone Hit the Floor,Australiano,1.27,Brasileiro,0.98
15187,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,198,8,Love is War,Espanhol,0.77,Francês,1.38
15188,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,196,9,Bad Guy,Australiano,1.4,Alemão,1.17
15189,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,194,10,Against the Wall,Indiano,1.14,Inglês,1.31
15190,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,141,11,Victim,Brasileiro,0.84,Espanhol,0.75
15191,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,167,12,Dying Breed,Francês,1.25,Francês,1.28
15192,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,173,13,Over the Edge,Brasileiro,0.82,Australiano,0.77
15193,3516,Live at WFMU on Pat Duncan's Show 3/19/2009,4203,Reason Enough,,Hardcore,164,14,Tribute,Alemão,1.12,Americano,0.77
15194,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,1053,7,Codinome Dinamite,Francês,1.1,Francês,0.75
15195,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,799,1,Bacana Bacana,Espanhol,1.29,Alemão,1.18
15196,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,731,2,Pra Aquietar,Português,1.15,Indiano,0.97
15197,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,706,3,Eu,Francês,0.8,Alemão,1.09
15198,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,475,4,Senhor Sabe Tudo,Mexicano,1.0,Alemão,1.36
15199,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,811,5,Nao Espere por Mim,Americano,0.85,Inglês,0.93
15200,3517,Live at WFMU On Pat Duncan's Show 3/26/2009,4219,Garotas Suecas,,Garage,523,6,Bugalu,Canadiano,1.0,Espanhol,1.35
15201,3518,Da Interview EP,4220,Seven,,Hip-Hop,507,11,Bonus Track- Hostile feat. O.O.G.,Mexicano,1.26,Mexicano,0.81
15202,3518,Da Interview EP,4220,Seven,,Hip-Hop,746,1,Backlash feat. White Shadow,Francês,1.0,Francês,1.33
15203,3518,Da Interview EP,4220,Seven,,Hip-Hop,886,2,Where We Ride,Espanhol,0.72,Chinês,1.32
15204,3518,Da Interview EP,4220,Seven,,Hip-Hop,580,3,Fam Bubblin' feat. Devaron,Chinês,0.73,Americano,1.02
15205,3518,Da Interview EP,4220,Seven,,Hip-Hop,392,4,If I Wasn't (Interlude),Americano,1.23,Indiano,0.75
15207,3518,Da Interview EP,4220,Seven,,Hip-Hop,701,6,Runaway feat. Jada,Indiano,1.36,Americano,1.27
15208,3518,Da Interview EP,4220,Seven,,Hip-Hop,917,7,My Favorite Love Song,Chinês,1.0,Japonês,0.81
15209,3518,Da Interview EP,4220,Seven,,Hip-Hop,940,8,One Life,Inglês,0.87,Chinês,0.82
15210,3518,Da Interview EP,4220,Seven,,Hip-Hop,2297,9,Go Away,Espanhol,1.09,Chinês,1.39
15211,3518,Da Interview EP,4220,Seven,,Hip-Hop,996,10,Throw It Up,Russo,1.32,Português,1.13
15213,3518,Da Interview EP,4220,Seven,,Hip-Hop,820,5,If It Wasn't...,Alemão,1.26,Americano,0.94
15214,3519,Live at WFMU on The Long Rally 6/17/2009,4222,Telluric Currents Series Preview,,Improv,,,,Americano,0.97,Italiano,1.11
15215,3519,Live at WFMU on The Long Rally 6/17/2009,4222,Telluric Currents Series Preview,,Improv,,,,Japonês,1.39,Português,1.07
15216,3519,Live at WFMU on The Long Rally 6/17/2009,4222,Telluric Currents Series Preview,,Improv,,,,Francês,1.18,Americano,0.9
15217,3519,Live at WFMU on The Long Rally 6/17/2009,4222,Telluric Currents Series Preview,,Improv,,,,Italiano,1.29,Mexicano,1.28
15225,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,235,1,Ancestor Worship,Mexicano,1.08,Alemão,1.24
15226,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,129,2,GOAD Time,Alemão,0.79,Espanhol,0.97
15227,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,794,3,Pirate Utopia,Japonês,0.77,Italiano,0.92
15228,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,111,4,LGNO,Indiano,0.96,Português,0.83
15229,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,119,5,Prancing Picadilly Part Two,Americano,1.23,Indiano,0.95
15232,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,150,6,Unclean Ghost,Chinês,1.02,Espanhol,0.96
15233,3520,Live at WFMU on Talk's Cheap 6/16/2009,128,El Jesus De Magico,6/16/2009,Rock,168,7,New Moses,Americano,1.08,Indiano,0.95
15234,3504,Live at WFMU on Marty McSorely's Show 6/17/09,4196,Talk Normal,,Noise-Rock,264,5,River's Edge / Outside,Russo,0.79,Japonês,1.26
15235,3504,Live at WFMU on Marty McSorely's Show 6/17/09,4196,Talk Normal,,Noise-Rock,164,1,Hot Song,Mexicano,0.8,Francês,0.91
15236,3504,Live at WFMU on Marty McSorely's Show 6/17/09,4196,Talk Normal,,Noise-Rock,122,2,Bold Face,Espanhol,1.12,Americano,1.21
15237,3504,Live at WFMU on Marty McSorely's Show 6/17/09,4196,Talk Normal,,Noise-Rock,114,3,In a Strangeland,Inglês,0.9,Alemão,0.86
15238,3504,Live at WFMU on Marty McSorely's Show 6/17/09,4196,Talk Normal,,Noise-Rock,147,4,Transmission,Inglês,1.04,Japonês,0.93
15255,3521,live at issue project room 5/12/09,4223,Matteah Baim,,Singer-Songwriter,830,0,Live at IPR 5/12/09 (Untitled Excerpt),Americano,0.96,Inglês,1.23
15256,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1352,13,Will You Dance With Me,Inglês,1.29,Brasileiro,1.16
15257,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1126,1,Escape to Aspen,Russo,1.3,Italiano,1.27
15258,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,2558,2,In This Lonely Town,Chinês,0.88,Australiano,1.12
15260,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,941,4,Days of Casting Clouds Away,Alemão,1.06,Japonês,1.1
15261,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1443,5,Beautiful Rebel,Chinês,0.99,Australiano,1.11
15263,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1390,7,Love Everlasting,Indiano,1.39,Português,1.27
15264,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1038,8,Lite Beam,Português,1.3,Indiano,1.19
15265,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1467,9,Gallop,Australiano,1.17,Japonês,0.94
15266,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,2155,10,Secret Sounds,Indiano,1.27,Americano,1.04
15268,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,906,12,Hold Me In Your Arms Tonite,Canadiano,1.24,Brasileiro,0.87
15269,3522,JJ Live at Primavera Sound 2009 on WFMU,4224,Jeremy Jay,5/30/2009,Power-Pop,1125,3,Breaking The Ice,Brasileiro,1.3,Brasileiro,1.31
15270,,,3189,Jeva,,Glitch,754,0,fiscal responsibility rainbow,Japonês,0.97,Espanhol,1.25
15271,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,837,1,Roses In The Park,Alemão,1.17,Indiano,1.37
15272,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,348,2,All At Once,Indiano,0.75,Português,1.22
15273,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,350,3,On The Tram,Canadiano,1.31,Brasileiro,1.26
15274,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,289,4,Security By Design,Espanhol,0.76,Mexicano,1.03
15275,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,393,5,Fallen Heroes,Australiano,1.35,Francês,1.06
15276,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,368,6,The End of The World,Francês,0.88,Canadiano,1.35
15277,3525,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,4225,Liechtenstein,5/21/2009,Indie-Rock,240,7,Apathy,Português,0.9,Japonês,0.81
